date,build_year,dong,jibun,floor,use_area,total_deposit
201505,1999,금호동3가,936,1,41.35,10857
201505,1995,금호동3가,86,1,42.54,11000
201505,2005,금호동3가,192-2,1,83.38,23000
201505,1995,금호동3가,48,2,43.5,14000
201505,2004,금호동3가,1243,2,57.54,17000
201505,1998,금호동3가,873,2,57.06,16023
201505,2001,금호동4가,1220-1,3,59.98,20000
201505,1996,금호동4가,1092-1,5,69.83,21190
201505,1986,금호동4가,1078-1,2,48.93,17000
201505,1987,금호동4가,1421-1,0,36.96,15000
201505,1986,금호동4가,1529,2,40.2,9714
201505,1987,성수동1가,656-329,1,67.35,25000
201505,2006,성수동1가,433,4,45.84,17000
201505,1980,성수동1가,656-1267,2,52.03,12500
201505,1987,성수동1가,656-329,2,67.35,18500
201505,1992,성수동1가,671-190,1,49.26,17380
201505,1990,성수동1가,656-319,2,36.64,14000
201505,2012,성수동1가,656-700,2,16.52,10190
201505,2006,성수동1가,168,3,78.36,25000
201505,2006,성수동1가,301,2,54.83,16500
201505,1997,성수동1가,449-1,1,55.95,19000
201505,2015,성수동1가,33-70,4,33.28,22000
201505,1981,성수동1가,656-1264,2,36,12000
201505,2012,성수동1가,656-373,6,12.05,9619
201505,2006,성수동1가,301,3,67.22,20238
201505,2015,성수동1가,33-78,5,27.04,21000
201505,1982,성수동1가,656-11,3,47.97,16428
201505,1997,성수동1가,449-1,3,43.74,15000
201505,2001,성수동1가,685-251,2,25.67,8714
201505,1993,성수동1가,671-276,1,33.22,12000
201505,1987,성수동1가,656-329,2,67.35,17000
201505,2015,성수동1가,33-70,2,33.28,20238
201505,2015,성수동1가,33-70,3,26.71,21000
201505,2015,성수동1가,33-70,2,26.98,18500
201505,1980,성수동1가,656-1267,1,49.12,11809
201505,2007,성수동1가,386,2,102.5,28000
201505,2015,성수동1가,33-78,4,26.85,11000
201505,1978,성수동1가,374-1,2,60.5,15000
201505,2003,성수동1가,16-46,3,43.44,15000
201505,1983,성수동1가,13-163,2,49.22,16000
201505,2007,성수동1가,668-114,2,77.16,29523
201505,1978,성수동1가,374-1,1,60.93,10000
201505,1978,성수동1가,374-1,2,60.5,12000
201505,2015,성수동1가,33-78,3,27.04,20000
201505,2012,성수동2가,301-86,4,16.8,8619
201505,1984,성수동2가,375,1,62.01,20000
201505,1986,성수동2가,269-9,3,63.18,14000
201505,1986,성수동2가,269-13,2,59.58,16000
201505,1978,성수동2가,336-2,3,62.08,9500
201505,2012,성수동2가,301-86,3,16.8,7761
201505,1991,성수동2가,232-3,3,62.14,15000
201505,2005,성수동2가,543,2,45.23,11809
201505,2002,성수동2가,602,4,69.21,16000
201505,1986,성수동2가,269-9,1,63.18,14000
201505,1986,성수동2가,269-9,1,63.18,14000
201505,1978,성수동2가,572-7,1,53.32,12000
201505,1983,성수동2가,265-4,2,56.88,16000
201505,2012,성수동2가,321-52,4,26.34,13023
201505,1993,성수동2가,634-3,4,89.63,17000
201505,1995,성수동2가,224-6,3,30.24,8904
201505,2011,송정동,72-53,3,60.79,19000
201505,2008,송정동,72-26,3,85.77,22000
201505,2003,용답동,155-3,2,39.24,12000
201505,1993,용답동,143-7,-1,52.21,14761
201506,1977,홍익동,125,5,85.36,18000
201506,1977,홍익동,125,2,60.36,16428
201506,2011,도선동,329-1,5,12.15,8000
201506,2015,마장동,767-13,6,1,26000
201506,1983,마장동,503-2,1,63.08,14000
201506,1985,마장동,767-56,1,97.89,19000
201506,1983,마장동,798-4,3,65.85,15000
201506,2013,마장동,797-19,2,14.83,10000
201506,1985,마장동,767-56,3,73.71,17238
201506,2003,마장동,777-8,4,42.77,14500
201506,2007,마장동,388-43,2,13.76,9000
201506,2007,마장동,388-43,2,13.62,9000
201506,2011,마장동,564-8,2,13.5,9714
201506,1985,마장동,767-56,3,73.71,17238
201506,1991,사근동,212-1,-1,38.65,11476
201506,2003,사근동,180-3,5,12.81,5500
201506,1994,행당동,128-248,1,44.28,7876
201506,1986,행당동,116-10,3,83.13,22619
201506,1973,행당동,19-3,2,49.59,7714
201506,2001,행당동,1-69,1,55.26,12428
201506,2001,행당동,1-69,1,19,12428
201506,2011,행당동,19-90,5,15.99,13619
201506,2006,행당동,1-54,2,11.6,8000
201506,2007,행당동,297-55,2,60.62,26000
201506,1997,행당동,299-9,4,63.4,18380
201506,2004,행당동,1-43,2,16.54,10523
201506,2004,행당동,1-125,3,79.73,28000
201506,2014,행당동,168-2,2,15.99,10500
201506,2014,행당동,168-2,2,15.99,10500
201506,2015,행당동,302-22,4,26.22,23000
201506,1993,응봉동,265-54,2,37.19,7600
201506,1999,금호동1가,1-169,3,36.02,13000
201506,1998,금호동1가,1815-5,2,29.4,8000
201506,1996,금호동1가,141,1,49.38,10000
201506,1998,금호동1가,1815-5,-1,29.4,5500
201506,2005,금호동2가,506-2,2,48.44,14880
201506,1998,금호동2가,508-1,4,70.88,17000
201506,2005,금호동2가,501-66,1,79.89,20000
201506,2003,금호동3가,199-1,3,40.04,8000
201506,1997,금호동3가,625-1,4,57.32,16500
201506,1998,금호동3가,855,0,56.92,11500
201506,2006,금호동3가,203,3,52.17,19523
201506,2004,금호동3가,1265-23,4,59.96,20380
201506,2002,금호동3가,1344-72,4,93.82,23000
201506,1995,금호동3가,48,2,50.7,19000
201506,2004,금호동3가,915,1,59.57,14714
201506,2007,성수동1가,Feb-35,5,102.1,26000
201506,2006,성수동1가,Feb-70,5,53.91,19000
201506,2015,성수동1가,33-70,5,33.28,22000
201506,2015,성수동1가,33-70,3,33.28,19238
201506,2012,성수동1가,656-700,2,16.81,9571
201506,2015,성수동1가,33-78,2,27.04,20000
201506,2006,성수동1가,261,2,54.05,17000
201506,2006,성수동1가,276-20,2,51.59,16000
201506,2006,성수동1가,357,5,43.8,16000
201506,2006,성수동1가,410-8,5,37.14,12619
201506,1978,성수동1가,374-1,1,60.93,12000
201506,1982,성수동1가,656-11,3,47.97,14000
201506,2004,성수동1가,668-44,5,45.6,10023
201506,1991,성수동1가,236-1,3,62.94,17238
201506,1978,성수동1가,374-1,2,60.93,10000
201506,1991,성수동1가,236-1,2,42.57,11000
201506,1991,성수동1가,236-1,1,62.94,16500
201506,2007,성수동1가,14-67,2,47.04,16000
201506,2011,성수동2가,299-51,3,29.41,9619
201506,2000,성수동2가,416-7,4,66.36,18000
201506,1983,성수동2가,265-4,1,56.88,16000
201506,1989,성수동2가,268-4,1,57.8,15023
201506,1983,성수동2가,269-207,2,52.01,15000
201506,2006,성수동2가,331-171,2,20.24,5000
201506,1982,성수동2가,269-28,2,49.92,15904
201506,2012,성수동2가,299-170,5,20.64,7500
201506,1978,성수동2가,572-7,2,53.32,14000
201506,1993,성수동2가,634-3,0,45.1,7666
201506,1983,성수동2가,265-4,2,47.79,16000
201506,1982,성수동2가,321-107,3,59.4,19000
201506,1984,성수동2가,309-50,2,48.6,15000
201506,1983,성수동2가,265-4,3,50.94,9000
201506,2012,성수동2가,289-149,5,16.99,8904
201506,1991,성수동2가,232-3,1,61.5,19000
201506,1986,성수동2가,269-9,2,64.35,17000
201506,2013,성수동2가,321-8,3,16.22,8714
201506,1996,성수동2가,700-2,1,42.3,12000
201506,2003,성수동2가,608,3,52,18000
201506,2015,송정동,97-17,0,30.3,13523
201506,1983,송정동,17-2,3,48.72,12500
201506,2002,송정동,66-28,2,64.32,20000
201506,1985,용답동,147-6,3,50.09,12523
201506,2002,용답동,109-40,2,48.57,15000
201507,2013,홍익동,101-1,2,37.025,26500
201507,2004,도선동,181,5,61.89,17000
201507,1996,도선동,332,4,48.6,16000
201507,2007,마장동,388-43,4,30.83,11000
201507,1982,마장동,783-4,3,56.93,16000
201507,2013,마장동,388-20,4,12.33,10380
201507,2013,마장동,388-20,4,12.87,10380
201507,2015,마장동,767-13,4,48.19,27000
201507,2011,마장동,568-5,8,84.09,23000
201507,2011,마장동,564-8,5,14.55,7261
201507,2003,마장동,479-42,4,46.42,15476
201507,1991,사근동,309-120,1,26.28,13428
201507,2004,사근동,213-2,2,16.2,5000
201507,2003,사근동,176-9,3,66.43,9666
201507,2004,사근동,213-2,3,17.04,6000
201507,2004,행당동,306,2,53.2,20523
201507,2011,행당동,317-132,3,73.79,28857
201507,2003,행당동,135-9,4,28.58,19000
201507,1995,행당동,128-620,1,60.61,12000
201507,2014,행당동,168-2,2,15.46,11714
201507,1993,행당동,117-25,1,66.33,9714
201507,2005,행당동,1-36,2,83.47,9714
201507,2013,행당동,70-18,4,13.93,10714
201507,1993,응봉동,265-33,1,43.68,9000
201507,1995,응봉동,265-148,4,27,8000
201507,1993,응봉동,265-89,-1,40.2,8619
201507,2002,응봉동,201-11,4,54.74,16000
201507,1994,응봉동,193-12,3,64.81,20000
201507,1993,응봉동,265-92,3,44.28,5445
201507,1993,응봉동,265-105,1,32.89,5000
201507,2003,응봉동,264-81,3,59.77,15000
201507,1993,응봉동,265-92,1,44.28,10000
201507,1989,응봉동,193-100,1,51.17,12809
201507,1994,금호동1가,167-70,0,48.05,12000
201507,1993,금호동1가,167-78,1,40.95,9714
201507,2005,금호동2가,506-2,3,49.7,15833
201507,2004,금호동2가,505,1,73.6,15000
201507,2005,금호동2가,506-2,1,48.44,14809
201507,2006,금호동2가,754,2,70.02,25000
201507,1991,금호동3가,176-1,1,32.64,10000
201507,2004,금호동3가,1265-63,2,38.31,10904
201507,2004,금호동3가,1265-63,1,39.66,7857
201507,2002,금호동3가,1344-32,4,51.86,18000
201507,1996,금호동3가,207,6,57.68,18000
201507,1993,금호동4가,1132,5,34.5,6714
201507,1986,금호동4가,1161,1,61.84,16428
201507,1992,옥수동,297,-1,59.04,17000
201507,1991,옥수동,218-15,1,35.65,11000
201507,1978,성수동1가,374-1,2,60.93,18000
201507,1992,성수동1가,236-12,4,39.57,12000
201507,2006,성수동1가,244-4,3,26.83,9000
201507,2015,성수동1가,33-78,2,20.91,11571
201507,2015,성수동1가,33-78,4,20.91,12428
201507,2015,성수동1가,33-78,3,20.91,13380
201507,2015,성수동1가,33-78,2,26.85,17333
201507,2013,성수동1가,656-28,2,29.72,18000
201507,2015,성수동1가,33-78,3,27.49,20000
201507,2006,성수동1가,261,2,54.05,17000
201507,2012,성수동1가,13-140,3,36.48,16380
201507,1980,성수동1가,656-1267,2,49.12,9500
201507,2003,성수동1가,656-1074,5,55.3,22000
201507,1978,성수동1가,374-1,2,60.5,10000
201507,2006,성수동1가,190,5,19.7,7000
201507,1994,성수동1가,670-85,2,28.8,8619
201507,2003,성수동1가,613-24,4,53.44,18500
201507,2015,성수동1가,656-2002,4,33.18,17238
201507,1990,성수동1가,656-1805,0,36.54,8000
201507,1980,성수동1가,656-1267,1,48.53,14904
201507,2013,성수동1가,656-1252,4,14.02,11523
201507,2013,성수동1가,656-28,3,29.72,18000
201507,2007,성수동1가,451-1,2,60.15,20000
201507,1983,성수동1가,656-1576,3,40.29,12000
201507,2012,성수동2가,321-56,2,16.43,9166
201507,2012,성수동2가,321-56,3,14.39,8214
201507,2013,성수동2가,321-8,3,16,9166
201507,2007,성수동2가,591-10,4,37.42,14000
201507,2003,성수동2가,648-1,4,30.69,12000
201507,2012,성수동2가,299-170,4,17.35,7200
201507,2012,성수동2가,289-244,4,22.05,9619
201507,2013,성수동2가,321-8,4,16,8714
201507,2012,성수동2가,299-170,2,14.13,7200
201507,1989,성수동2가,268-4,1,57.8,13000
201507,1991,성수동2가,232-3,1,62.14,15000
201507,1978,성수동2가,336-2,5,62.45,10809
201507,2004,성수동2가,321-81,4,60.32,17000
201507,2007,성수동2가,221-10,3,49.77,14000
201507,1983,성수동2가,590-1,1,47.52,15000
201507,1993,성수동2가,634-3,1,54.18,18000
201507,2013,송정동,72-113,4,29.28,11071
201507,2006,송정동,Jun-98,4,43.6,13000
201507,2001,송정동,66-167,1,45.76,14523
201507,2011,송정동,67-22,2,12.81,7000
201507,1995,송정동,73-400,3,70.3,17000
201507,1993,용답동,143-7,2,54.95,12000
201508,2015,홍익동,368,4,25.11,16238
201508,2015,홍익동,368,4,22.27,18000
201508,2015,홍익동,368,5,25.11,15285
201508,1995,도선동,315,2,78.22,24000
201508,2002,도선동,343,3,54.25,19428
201508,1995,도선동,315,4,123.64,27000
201508,2007,마장동,388-43,1,43.17,9000
201508,1982,마장동,783-4,3,56.93,16000
201508,1984,마장동,793-22,1,77.41,20238
201508,2013,마장동,466-15,4,36.05,17000
201508,2014,마장동,564-11,5,54.53,35476
201508,2012,마장동,388-16,2,18.31,10000
201508,2014,마장동,564-11,5,28.2,5000
201508,1985,마장동,767-56,1,73.71,21000
201508,2013,마장동,801-11,2,12.83,8000
201508,1997,마장동,399-90,3,54.24,25000
201508,2011,마장동,568-5,9,84.09,22000
201508,1982,마장동,783-9,1,51.37,15000
201508,1981,사근동,291-32,1,47.9,8166
201508,1981,사근동,291-32,1,47.9,8166
201508,1990,사근동,190-13,2,31.79,11000
201508,1981,사근동,291-32,2,47.9,13000
201508,1992,사근동,190-62,3,58.48,17000
201508,1998,행당동,313-87,3,48.91,9000
201508,2005,행당동,138-14,2,29.37,12428
201508,2001,행당동,306-23,3,64.99,19000
201508,2013,행당동,168-29,2,33.37,18000
201508,1994,행당동,304-7,2,43.35,13000
201508,2012,행당동,37-34,2,12.01,12571
201508,2012,행당동,37-34,3,12.13,11476
201508,1994,행당동,122-18,1,39.65,9000
201508,2013,행당동,168-7,2,30.05,16000
201508,1994,응봉동,265-1,1,59.95,15000
201508,1993,응봉동,265-29,2,34.32,5500
201508,1991,응봉동,193-121,4,48.15,1904
201508,1994,응봉동,193-12,2,70.2,23000
201508,2000,금호동1가,20,1,21.81,7366
201508,1994,금호동1가,162,1,35.88,9571
201508,1998,금호동2가,508-2,4,63.49,13000
201508,1991,금호동2가,501-68,1,40.15,12000
201508,1998,금호동3가,873,1,27.06,6952
201508,1997,금호동3가,863,1,48.6,6952
201508,1990,금호동3가,64,-1,50.22,14000
201508,1991,금호동3가,1188,2,66.6,12000
201508,2006,금호동3가,306,4,62.93,18238
201508,2006,금호동3가,306,2,62.93,18238
201508,1999,금호동3가,934,3,41.88,14523
201508,2013,옥수동,226-13,2,12.3,7000
201508,1993,옥수동,460-9,1,149.34,41000
201508,2013,옥수동,226-13,2,13.97,7000
201508,1982,성수동1가,656-11,3,47.97,20000
201508,2006,성수동1가,160-1,4,31.94,9619
201508,2012,성수동1가,656-1204,5,16.52,8166
201508,2015,성수동1가,33-70,5,26.98,19000
201508,2013,성수동1가,656-1252,6,19.88,14428
201508,2015,성수동1가,33-78,2,27.49,20000
201508,1989,성수동1가,656-322,3,61.53,20000
201508,2006,성수동1가,Feb-45,3,44.88,14190
201508,1978,성수동1가,374-1,2,60.93,16000
201508,1991,성수동1가,463-11,2,35,10809
201508,2012,성수동1가,13-140,5,29.16,15500
201508,2015,성수동1가,33-70,4,26.98,16333
201508,1990,성수동1가,656-319,3,36.42,17000
201508,1993,성수동1가,Feb-98,1,23.9,6000
201508,2012,성수동1가,656-1106,5,15.17,10142
201508,2006,성수동1가,325,3,67.85,20000
201508,1983,성수동2가,590-1,2,47.52,13523
201508,2014,성수동2가,299-82,4,14.85,8714
201508,2012,성수동2가,321-52,3,26.34,11619
201508,1995,성수동2가,224-6,3,40.87,7000
201508,1986,성수동2가,269-9,3,63.18,12500
201508,1994,성수동2가,564-7,-1,42.09,10000
201508,1993,성수동2가,634-3,2,54.18,11500
201508,2002,성수동2가,692-1,5,35.81,13500
201508,2007,성수동2가,221-10,1,49.77,16809
201508,2002,성수동2가,602,3,22.83,6000
201508,2012,성수동2가,321-64,5,29.76,15333
201508,1986,성수동2가,573-4,1,64.53,17000
201508,2002,성수동2가,532-5,2,41.84,9000
201508,2012,성수동2가,321-52,4,19.52,11000
201508,1986,성수동2가,269-9,1,51.57,10714
201508,2008,성수동2가,299-40,1,27.64,11714
201508,1978,성수동2가,336-2,5,62.45,7000
201508,2005,성수동2가,573-5,2,37.91,14714
201508,2004,성수동2가,764-1,4,103.6,28000
201508,2013,송정동,67-30,4,12.47,9809
201508,2013,송정동,67-30,3,12.86,8714
201508,2008,용답동,Jun-33,5,36.76,10000
201509,2013,하왕십리동,966-16,6,18.4,9714
201509,1977,홍익동,125,5,61.19,18500
201509,1993,도선동,334-2,3,84.99,25238
201509,1982,마장동,784-2,1,50.02,17000
201509,1984,마장동,793-23,2,66.4,20000
201509,1993,사근동,309-69,2,32.83,13000
201509,1990,사근동,190-8,2,45.54,12904
201509,2014,행당동,296-14,4,18.58,10000
201509,2001,행당동,306-23,2,56.49,24000
201509,1986,행당동,312-7,1,19.44,7738
201509,2011,행당동,19-90,2,16.72,11666
201509,1998,행당동,313-44,2,55.01,13500
201509,2001,행당동,1-84,4,78.06,8119
201509,2007,행당동,311-12,2,78.72,32000
201509,1995,응봉동,265-157,2,47.34,8461
201509,1995,응봉동,265-47,2,35.52,9119
201509,1996,응봉동,193-83,4,56.58,16285
201509,1989,응봉동,193-100,2,51.18,10000
201509,1995,응봉동,265-156,3,49.97,9500
201509,1994,응봉동,193-1,4,47.98,13000
201509,2002,응봉동,193-91,4,64.55,23000
201509,1993,금호동1가,167-77,-1,35.09,6500
201509,1993,금호동1가,167-77,1,35.09,9761
201509,1997,금호동1가,51,2,59.66,16714
201509,2003,금호동2가,651-5,3,65.16,28000
201509,2004,금호동2가,501-123,3,80.64,17000
201509,2002,금호동3가,102,4,75.8,28809
201509,1985,금호동3가,577,3,44.88,12000
201509,1974,금호동3가,1344-98,2,49.5,15000
201509,2002,금호동3가,1344-146,4,79.65,23000
201509,1985,금호동3가,577,1,44.64,14500
201509,1986,금호동4가,1161,-1,24.92,5152
201509,1987,옥수동,466,2,164.08,18000
201509,1987,옥수동,321-8,2,38.09,16000
201509,2015,성수동1가,33-78,4,27.49,20000
201509,2006,성수동1가,413-1,3,86.16,25000
201509,2006,성수동1가,299-2,3,74.48,23000
201509,2013,성수동1가,656-1252,4,15.62,11523
201509,2003,성수동1가,33-105,3,75.48,30000
201509,2006,성수동1가,370-2,3,37.69,14500
201509,1991,성수동1가,463-4,1,29.15,7000
201509,2006,성수동1가,413-1,5,84.9,29000
201509,1992,성수동1가,656-1825,2,54.28,20619
201509,2006,성수동1가,Feb-45,3,44.88,12619
201509,2006,성수동1가,330-1,2,19.06,7666
201509,2006,성수동1가,331,5,48.22,15714
201509,2015,성수동1가,33-78,5,27.49,19000
201509,1978,성수동1가,374-1,1,60.93,15000
201509,2006,성수동1가,168,2,77.38,22000
201509,2006,성수동1가,325,2,66.08,23000
201509,2015,성수동1가,33-78,5,26.85,20000
201509,2015,성수동1가,33-70,4,26.71,21000
201509,2006,성수동1가,413-1,2,86.16,25714
201509,1990,성수동1가,656-1806,-1,36.48,8000
201509,2007,성수동1가,Feb-35,2,79.32,25000
201509,1989,성수동2가,268-4,2,57.8,16500
201509,1983,성수동2가,269-207,3,55.37,15714
201509,1985,성수동2가,269-137,3,47.07,13000
201509,1986,성수동2가,269-9,2,51.57,12000
201509,2012,성수동2가,321-64,4,29.76,14500
201509,2003,성수동2가,216-23,5,64.85,20000
201509,1993,성수동2가,634-3,3,54.18,16000
201509,2006,성수동2가,571-26,2,51.39,19000
201509,2012,성수동2가,289-149,5,17.52,10023
201509,1983,성수동2가,590-1,2,49.68,10000
201509,2004,성수동2가,573-1,2,51.87,20000
201509,1989,성수동2가,268-4,3,57.8,17000
201509,2004,성수동2가,19-20,4,71.55,14333
201509,2012,성수동2가,301-86,5,18.02,8666
201509,1982,성수동2가,269-28,1,49.92,22500
201509,1978,성수동2가,289-304,1,59.27,18000
201509,1978,성수동2가,289-304,0,59.27,18000
201509,2013,성수동2가,321-44,4,23.38,11476
201509,1987,송정동,72-34,3,45.75,11619
201509,2013,송정동,72-113,4,34.5,15000
201509,2003,용답동,155-4,5,60.33,20000
201510,2015,홍익동,368,2,25.11,15333
201510,2014,홍익동,367,5,31.46,19000
201510,1996,도선동,332,4,46.08,22000
201510,1982,마장동,784-2,1,50.02,14000
201510,2003,마장동,460-24,5,44.13,13000
201510,2013,마장동,399-57,3,12.33,8809
201510,2011,마장동,564-8,2,13.75,6500
201510,2011,마장동,564-8,3,14.21,8000
201510,2013,마장동,778-12,4,13.33,9571
201510,1984,마장동,793-22,2,77.41,19523
201510,1986,사근동,176-23,1,11.27,5500
201510,1994,행당동,121-14,2,54.84,16500
201510,1993,행당동,128-206,2,75.71,20000
201510,1996,행당동,128-211,-1,32.37,5500
201510,2005,행당동,1-62,3,33.74,8857
201510,1993,행당동,03-18,1,52.22,6214
201510,2003,행당동,300-9,3,79.175,27000
201510,2003,행당동,1-64,4,90.34,9119
201510,1995,응봉동,265-12,3,53.32,12000
201510,2003,응봉동,192-6,1,46.64,15000
201510,1993,응봉동,265-87,4,57.59,18000
201510,1998,응봉동,265-108,1,53.2,12000
