BuildYear,DealYear,DealMonth,DealDay,Dong,Jibun,Deposit,Apartment_Name,Monthly_Rent,Area_for_ExclusiveUse,Regional_Code,Floor
1991,2017,4,11,신내동,539-1,"13,000",우송빌리지,0,47.54,11260,1
1989,2017,4,25,신내동,410-53,"3,000",신일빌라,45,45.27,11260,1
2014,2017,5,1,면목동,533-18,"5,000",삼정드림빌,50,35.67,11260,4
1989,2017,5,1,면목동,507-3,"11,000","동흥파크빌라A,B",0,56.97,11260,3
2009,2017,5,1,면목동,138-65,"17,000","한신월드타운(1,2동)",0,84.255,11260,2
2008,2017,5,1,면목동,108-67,"17,000",극동하이츠빌3차,0,60.16,11260,3
2016,2017,5,2,면목동,63-4,"18,000",금호빌리지,0,29.98,11260,6
2017,2017,5,3,면목동,90-25,"20,000",위너빌(90-25),0,28.84,11260,6
2016,2017,5,3,면목동,1341-12,"24,000",휴먼캐슬,0,49.33,11260,2
1989,2017,5,4,면목동,507-3,"11,000","동흥파크빌라A,B",0,38.16,11260,2
2012,2017,5,4,면목동,91-60,500,(91-60),30,28.49,11260,6
2012,2017,5,5,면목동,190-7,"21,000",한영드림빌,0,55.64,11260,2
1986,2017,5,5,면목동,25-2,"15,000","대성맨숀A,B",0,83.4,11260,1
2002,2017,5,5,면목동,101-26,"17,500",선경씨티빌,0,59.4,11260,3
1992,2017,5,6,면목동,107-33,"19,000",(107-33),0,62.04,11260,3
2017,2017,5,6,면목동,578-36,"23,000",대종아트빌라,0,38.25,11260,4
1993,2017,5,6,면목동,193-14,"16,000",남양빌라,0,67.47,11260,3
2008,2017,5,8,면목동,173-66,"15,000",스카이빌,0,43.86,11260,4
2012,2017,5,8,면목동,1342-5,"18,500",하워드빌라,0,58.78,11260,3
2013,2017,5,9,면목동,137-5,"20,000",삼성트윈빌,0,44.72,11260,2
2015,2017,5,9,면목동,466-2,"3,000",일루젼빌,50,26.04,11260,2
1996,2017,5,9,면목동,1254-1,"2,000",명보주택,70,57.45,11260,3
2016,2017,5,9,면목동,582-15,"25,000",매경더힐스,0,27.55,11260,6
2009,2017,5,9,면목동,317-1,"11,000",오성빌라,40,60.43,11260,2
2017,2017,5,10,면목동,529-1,"20,000",강남그레이스빌,0,29.99,11260,3
1992,2017,5,10,면목동,298-13,"17,500",현대하이츠빌라(마),0,57.18,11260,4
2009,2017,5,10,면목동,406-5,"20,000",오페라하우스1,0,55.37,11260,2
2008,2017,5,10,면목동,109-98,"20,000",전원하이츠,0,49.98,11260,4
2002,2017,5,11,면목동,173-84,"10,500",스카이타운,0,34.71,11260,5
2017,2017,5,11,면목동,1343-40,"17,000",(1343-40),0,29.36,11260,3
2009,2017,5,11,면목동,614,"7,000",중앙하이빌,50,55.78,11260,3
1996,2017,5,12,면목동,173-164,"12,000",은하빌라,0,50.35,11260,3
2017,2017,5,13,면목동,114-12,"10,000",JTower,0,28.12,11260,4
2002,2017,5,13,면목동,655-3,"14,000",용마하이츠빌라,0,51.11,11260,4
1998,2017,5,13,면목동,71-21,"8,500",대창빌라,0,39.99,11260,1
2013,2017,5,13,면목동,175-102,"9,000",엔젤하우스A동,0,24.25,11260,6
2016,2017,5,13,면목동,185-111,"5,000",스카이하우스11차,90,50.5,11260,5
2009,2017,5,13,면목동,70-34,"5,000",70-34,55,58.86,11260,3
2017,2017,5,13,면목동,549-3,"17,000",피렌체,0,25.04,11260,2
2017,2017,5,13,면목동,381-2,"25,000",뜨라네13차,0,41.99,11260,3
2010,2017,5,14,면목동,86-49,"20,500",중앙하이츠빌,0,58.92,11260,2
2016,2017,5,15,면목동,154-83,"8,000",골드캐슬,55,45.88,11260,3
2015,2017,5,15,면목동,101-22,"24,000",성진쉐르빌B동,0,51.2,11260,2
1991,2017,5,15,면목동,527-297,"10,000",청산주택7동,0,48.87,11260,2
2017,2017,5,15,면목동,118-44,"20,000",청운명가,0,29.71,11260,6
2008,2017,5,15,면목동,178-5,"5,000",삼일아트빌7차,60,67.27,11260,3
1993,2017,5,15,면목동,1352,"11,000",아성빌라,0,38.69,11260,1
2016,2017,5,16,면목동,173-112,"22,000",효나린리치빌,0,56.36,11260,3
2016,2017,5,16,면목동,1341-12,"26,000",휴먼캐슬,0,51.43,11260,2
1986,2017,5,17,면목동,340-8,"10,000",광진주택(가),20,41.25,11260,2
1990,2017,5,17,면목동,52-4,"5,000",현대파크,35,48.24,11260,2
2009,2017,5,17,면목동,181-147,"13,500",트윈스빌(B동),0,34.26,11260,5
2012,2017,5,17,면목동,137-50,"22,000",삼성디아이빌,0,56.25,11260,4
2016,2017,5,19,면목동,129-36,"8,000",경수하이빌(129-36),60,38.095,11260,3
2017,2017,5,19,면목동,90-25,"20,000",위너빌(90-25),0,28.84,11260,5
2002,2017,5,19,면목동,141-2,"19,500",로즈힐빌라트,0,66.05,11260,1
1991,2017,5,19,면목동,191-14,"7,000",삼웅빌라(A),30,48.12,11260,4
1985,2017,5,19,면목동,374-6,"2,000",(374-6),47,42.52,11260,2
2002,2017,5,19,면목동,619-24,"19,000",이안레스빌,0,70.81,11260,1
2011,2017,5,19,면목동,90-10,"2,000",(90-10),35,15.22,11260,4
2013,2017,5,20,면목동,64-69,"3,000",청운명가,60,27.44,11260,2
2002,2017,5,20,면목동,133-5,"17,000",한스넥스빌,0,52.2,11260,4
2017,2017,5,20,면목동,529-1,"21,000",강남그레이스빌,0,27.87,11260,4
2017,2017,5,20,면목동,456-45,"3,500",샤인빌16차,0,25.2,11260,6
2011,2017,5,21,면목동,160-24,"3,000",한슬하우스,50,45.02,11260,3
2012,2017,5,22,면목동,1343-1,"15,500",공간행복,0,26.79,11260,2
2005,2017,5,22,면목동,2-30,"12,000",로커스빌,0,55.29,11260,2
2016,2017,5,22,면목동,1341-12,"24,000",휴먼캐슬,0,49.33,11260,3
2013,2017,5,23,면목동,458-10,"10,000",미소빌리지(8차),0,43.23,11260,3
2003,2017,5,23,면목동,174-11,"18,000",민우하이츠빌,0,47.22,11260,2
1987,2017,5,23,면목동,136-86,500,한양연립,37,31.12,11260,2
2013,2017,5,24,면목동,1167,"17,000",다온빌,0,46.58,11260,3
2003,2017,5,24,면목동,648-12,"7,000",수성빌라,35,47.54,11260,4
1986,2017,5,25,면목동,612-48,"7,000",(612-48),25,33.51,11260,1
2017,2017,5,25,면목동,578-36,"17,000",대종아트빌라,20,38.58,11260,2
1986,2017,5,25,면목동,173-9,"3,000",광신주택(가),40,42.03,11260,1
2013,2017,5,25,면목동,576-34,"19,000",현대타운(576-34),0,47.25,11260,5
2003,2017,5,26,면목동,626-23,"10,000",(626-23),30,57.36,11260,4
2014,2017,5,26,면목동,72-6,"13,500",(72-6),0,35.12,11260,4
2012,2017,5,26,면목동,1251-4,"15,000",파인빌라트,0,28.18,11260,4
2003,2017,5,26,면목동,1205-1,"17,000",금강래미안,0,59.13,11260,5
1976,2017,5,27,면목동,368-16,"12,000",(368-16),0,50.04,11260,1
2017,2017,5,27,면목동,1343-40,"17,000",(1343-40),0,29.36,11260,2
2013,2017,5,27,면목동,393-69,"17,500",오성스카이빌,0,49,11260,3
2012,2017,5,27,면목동,1342-5,"18,500",하워드빌라,0,58.78,11260,2
2003,2017,5,29,면목동,626-23,"18,000",(626-23),15,57.36,11260,3
2017,2017,5,29,면목동,381-2,"25,000",뜨라네13차,0,41.99,11260,5
2007,2017,5,29,면목동,596-35,"3,000",해성홈하우스,30,17,11260,5
2016,2017,5,29,면목동,90-69,"2,000",혜원,60,49.47,11260,3
2012,2017,5,29,면목동,113-1,"2,000",113-1,50,27.78,11260,2
2009,2017,5,30,면목동,317-1,"20,000",오성빌라,0,58.15,11260,2
2008,2017,5,30,면목동,92-82,"9,000",(92-82),30,48.8,11260,4
2016,2017,5,30,면목동,127-31,"25,000",탑클래스,0,35.17,11260,2
1989,2017,5,30,면목동,136-1,"1,000",한양연립,35,41.42,11260,2
1993,2017,5,31,면목동,1352,"13,000",아성빌라,0,42.54,11260,3
2002,2017,5,31,면목동,628-6,"9,000",면목하이츠빌라,0,48.14,11260,2
2014,2017,5,31,면목동,198-19,"5,000",현대홈타운(198-19),50,36.705,11260,3
1993,2017,5,31,면목동,1352,"13,000",아성빌라,0,42.54,11260,3
2017,2017,5,2,상봉동,200-117,"13,000",상봉미성,15,29.67,11260,3
2003,2017,5,4,상봉동,104-48,"16,000",주상씨티빌,0,39.23,11260,3
2011,2017,5,8,상봉동,127-29,"8,500",금환타워,0,15.75,11260,6
1986,2017,5,9,상봉동,227-4,"10,500",상일주택,0,41.1,11260,2
2016,2017,5,10,상봉동,314-6,"16,000",정원팰리스,0,25.48,11260,4
2003,2017,5,12,상봉동,102-102,"22,000",샹그릴라,0,59.69,11260,5
2014,2017,5,12,상봉동,190-60,"18,000",골든빌,0,43.05,11260,2
2016,2017,5,16,상봉동,314-6,"16,000",정원팰리스,0,25.48,11260,5
2012,2017,5,29,상봉동,129-50,"21,000",크리스탈하우스,0,56.84,11260,3
2014,2017,5,30,상봉동,304-1,"20,500",허브빌,0,41.67,11260,6
2011,2017,5,31,상봉동,127-23,"6,500",드림하우스,0,41.65,11260,2
2014,2017,5,31,상봉동,129-28,"3,000",삼호빌,70,49.44,11260,2
1977,2017,5,1,중화동,273-19,"10,500",(273-19),0,58.12,11260,2
2015,2017,5,1,중화동,148-81,"21,000",(148-81),0,53.55,11260,5
2002,2017,5,2,중화동,154-5,"18,000",세리부아트빌,0,58.09,11260,4
2017,2017,5,2,중화동,332-39,"16,000",신우리빌,0,36.43,11260,2
2017,2017,5,4,중화동,332-39,"3,000",신우리빌,70,29.75,11260,4
1992,2017,5,6,중화동,303-42,"18,000",중일빌라,0,66.12,11260,3
1983,2017,5,6,중화동,123,"17,500",이화연립,0,84.3,11260,2
1994,2017,5,8,중화동,30-5,"3,000",(3차)반석주택,50,44.07,11260,1
2003,2017,5,8,중화동,86-10,"19,000",화수분빌리지(102),0,63.61,11260,4
2015,2017,5,8,중화동,314-3,"22,000",세종에코그린,0,56.73,11260,2
1992,2017,5,9,중화동,331-88,"8,500",서일빌라,0,35.22,11260,1
2003,2017,5,9,중화동,301-19,"12,500",세종샤인빌,0,40.48,11260,-1
2016,2017,5,9,중화동,329-148,"24,000",중화포레스빌B동,0,51.65,11260,2
2016,2017,5,9,중화동,116,"21,000",해비치빌,0,37.11,11260,5
2015,2017,5,10,중화동,456,"7,000",주함해븐빌,60,45.97,11260,4
2017,2017,5,10,중화동,306-16,"27,000",동원데쟈뷰,0,53.36,11260,4
2017,2017,5,10,중화동,326-105,"12,000",세종에코그린,35,59.28,11260,3
1991,2017,5,11,중화동,10,"11,000",봉상아트빌라,0,34.96,11260,1
1987,2017,5,12,중화동,311-92,"1,300",청아장미타운5동,40,52.96,11260,2
2008,2017,5,12,중화동,133-11,"11,500",성덕하이빌,32,60.88,11260,3
2017,2017,5,13,중화동,332-39,"17,000",신우리빌,0,36.43,11260,3
2017,2017,5,15,중화동,332-39,"17,000",신우리빌,0,29.88,11260,3
2015,2017,5,16,중화동,295-10,"2,603",세렌디피아Ⅲ,15,31.29,11260,2
2002,2017,5,17,중화동,154-65,"16,000",(154-65),0,35.03,11260,4
2015,2017,5,18,중화동,279-7,"23,000",휴먼팰리스,0,55.19,11260,2
1983,2017,5,18,중화동,123,"18,000",이화연립,0,84.3,11260,1
2017,2017,5,18,중화동,324-142,"17,000",용마산홈타운12차,0,29.93,11260,4
1987,2017,5,20,중화동,100-6,"10,000",운경주택,0,40.11,11260,1
2003,2017,5,20,중화동,303-59,"13,000",청봉아트빌,0,47.69,11260,2
2017,2017,5,23,중화동,332-39,"16,000",신우리빌,0,29.83,11260,2
2004,2017,5,23,중화동,275-36,"18,000",세종파인빌,0,71.6,11260,5
2017,2017,5,24,중화동,332-39,"16,000",신우리빌,0,29.83,11260,3
1982,2017,5,25,중화동,287-1,"16,500",삼흥연립,20,102.56,11260,1
1997,2017,5,29,중화동,16-1,"20,000",반석주택,0,71.46,11260,1
2017,2017,5,30,중화동,324-142,"16,500",용마산홈타운12차,0,29.93,11260,3
2017,2017,5,30,중화동,305-10,"18,000",금송힐스빌,0,29.37,11260,3
2000,2017,5,31,중화동,319-20,"10,000",보람맨션,0,59.25,11260,-1
2003,2017,5,2,묵동,63-29,"12,000",금하주택B동,0,39.76,11260,4
2014,2017,5,2,묵동,242-40,"8,000",드림하우스(242-40),30,28.69,11260,2
2011,2017,5,2,묵동,176-20,"6,000",화랑,0,15.78,11260,5
2002,2017,5,5,묵동,122-352,"9,000",현대시티빌,0,23.27,11260,5
2013,2017,5,6,묵동,238-59,"16,300",서로팰리스2차,0,29.68,11260,3
2003,2017,5,6,묵동,122-279,"16,500",덕산타운B동,0,58.34,11260,4
2016,2017,5,8,묵동,110-8,"3,000",골드캐슬,70,37.68,11260,2
2015,2017,5,8,묵동,121-249,"24,600",SD드림하우스,0,44.88,11260,4
2015,2017,5,9,묵동,237-151,"22,000",천우네오젠2차,0,49.27,11260,4
2017,2017,5,9,묵동,239-84,"19,000",동원프라우드2차,0,27.585,11260,7
2016,2017,5,9,묵동,171-13,"10,000",글로리아,25,28.26,11260,5
2017,2017,5,10,묵동,177-35,"1,000",(177-35),70,19.41,11260,4
2009,2017,5,10,묵동,186-9,"16,000",모닝아트빌,0,67,11260,4
2015,2017,5,10,묵동,237-151,"22,000",천우네오젠2차,0,49.27,11260,4
1987,2017,5,11,묵동,121-1,"2,000",현대빌라,50,43.38,11260,1
2017,2017,5,12,묵동,245-58,"19,000",창우이지스,0,25.88,11260,3
2017,2017,5,12,묵동,239-84,"19,000",동원프라우드2차,0,27.585,11260,7
2016,2017,5,15,묵동,233-77,"21,000",세움하우스,0,32.145,11260,4
2012,2017,5,15,묵동,172-34,"14,000",(172-34),0,52.88,11260,4
2003,2017,5,15,묵동,122-35,"9,000",덕산타운A동,0,39.19,11260,-1
2003,2017,5,15,묵동,122-36,"7,500",덕산타운C동,0,39.19,11260,-1
2017,2017,5,15,묵동,162-14,"18,000",VERAHAUS,0,28.79,11260,6
2003,2017,5,16,묵동,235-111,"15,000",오성빌리지,0,104.16,11260,3
2011,2017,5,17,묵동,176-20,"6,000",화랑,0,12.87,11260,4
2003,2017,5,17,묵동,173-30,"6,000",(173-30),30,41.57,11260,2
2017,2017,5,18,묵동,171-26,"7,000",(171-26),55,29.26,11260,5
2014,2017,5,18,묵동,186-5,"10,000",영림하우스,20,33.63,11260,2
2014,2017,5,20,묵동,171-17,500,어울림,33,12.04,11260,5
2002,2017,5,20,묵동,122-352,"12,000",현대시티빌,0,34.92,11260,4
1987,2017,5,22,묵동,121-1,"16,000",현대빌라,0,56.61,11260,2
2016,2017,5,23,묵동,177-7,"14,000",포스필하우스,0,24.88,11260,2
1992,2017,5,25,묵동,66-1,500,우암맨숀,70,50.13,11260,1
2017,2017,5,26,묵동,239-84,"2,000",동원프라우드2차,70,27.585,11260,4
2017,2017,5,27,묵동,245-58,"20,000",창우이지스,0,29.99,11260,6
2002,2017,5,27,묵동,157-25,"20,000",삼호그린빌,0,60.18,11260,5
2014,2017,5,28,묵동,50-3,"18,500",(50-3),0,29.82,11260,6
2003,2017,5,29,묵동,180-3,"3,000",현대하이츠A동,70,56.1,11260,2
2012,2017,5,1,망우동,520-22,"2,500",경일리치빌,40,29.62,11260,2
2006,2017,5,3,망우동,463-17,"6,000",(463-17),40,93.44,11260,3
2016,2017,5,3,망우동,416-33,"17,000",동산힐,0,43.42,11260,3
2017,2017,5,5,망우동,493-6,"3,000",힐링하우스,46,20.58,11260,5
2016,2017,5,8,망우동,460-16,"24,000",지앤지타운,0,52.56,11260,2
2016,2017,5,8,망우동,420-39,"12,000",(420-39),0,41.78,11260,4
2014,2017,5,10,망우동,411-38,"21,000",브라운캐슬,0,47.81,11260,3
2016,2017,5,11,망우동,418-8,"16,000",미하우스,0,36.39,11260,5
1991,2017,5,11,망우동,474-29,"13,000",장미빌라(가),0,43.74,11260,2
2012,2017,5,12,망우동,351-9,"2,000",헤리티지,50,48.91,11260,5
2016,2017,5,15,망우동,509-32,"25,500",테미하우스,0,42.57,11260,4
1995,2017,5,16,망우동,477-10,"13,000",동남아트빌라,0,43.06,11260,3
1996,2017,5,16,망우동,468-54,"15,000",동진맨션,0,59.22,11260,2
1983,2017,5,16,망우동,178-83,"13,000","염광(6,7,9)",0,93.43,11260,3
2003,2017,5,19,망우동,434-33,"2,000",(434-33),47,40.08,11260,2
2015,2017,5,20,망우동,529-70,"16,500",미소빌리지,0,43.4,11260,4
2002,2017,5,23,망우동,516-19,"16,000",동웅빌딩,0,50.28,11260,4
2017,2017,5,24,망우동,493-6,500,힐링하우스,45,28.2,11260,4
2017,2017,5,24,망우동,493-6,"8,500",힐링하우스,0,29.39,11260,2
2012,2017,5,24,망우동,434-25,"18,000",(434-25),0,57.69,11260,5
2017,2017,5,25,망우동,410-17,"22,000",PLUSVille,0,53.4,11260,5
2006,2017,5,27,망우동,493-17,"20,700",송정빌라7차,0,67.14,11260,4
1983,2017,5,30,망우동,178-1,"12,000","염광(1,2,3,4동)",0,75.53,11260,3
2016,2017,5,2,신내동,455-6,"2,000",성우스타팰리스,70,47.88,11260,5
1989,2017,5,10,신내동,410-53,"13,000",신일빌라,5,45.27,11260,3
1994,2017,5,23,신내동,494-101,"12,000",진산하이츠,0,39.77,11260,3
2002,2017,6,1,면목동,300-9,"7,000",로얄하이츠빌B동,50,48.7,11260,3
2014,2017,6,2,면목동,1343-10,"8,000",(1343-10),40,35.09,11260,3
1992,2017,6,2,면목동,298-13,"6,000",현대하이츠빌라(마),50,57.18,11260,2
2017,2017,6,3,면목동,100-11,"24,000",메이저빌10차,0,28.81,11260,6
2017,2017,6,3,면목동,373-10,"5,000",청우컨스빌,70,29.93,11260,4
2010,2017,6,3,면목동,555-41,"15,000",미소빌리지,0,29.59,11260,3
1982,2017,6,3,면목동,648-5,"3,000",성진주택,60,81.65,11260,1
2008,2017,6,5,면목동,141-91,"3,000",명성하이치빌,20,34.7,11260,4
2015,2017,6,5,면목동,158-8,"16,000",월드빌,0,25.92,11260,4
2008,2017,6,5,면목동,141-91,"3,000",명성하이치빌,50,34.7,11260,4
1991,2017,6,5,면목동,527-297,"13,000",청산주택7동,0,54.72,11260,3
2017,2017,6,6,면목동,90-25,"20,000",위너빌(90-25),0,28.84,11260,7
2011,2017,6,6,면목동,98-39,"13,000",성진쉐르빌,0,32.27,11260,3
2016,2017,6,6,면목동,90-69,"4,000",혜원,50,49.47,11260,2
2017,2017,6,6,면목동,90-25,"20,000",위너빌(90-25),0,28.84,11260,7
2011,2017,6,7,면목동,595-52,"1,000",(595-52),40,14.53,11260,2
2014,2017,6,7,면목동,141-75,"4,000",신안아트빌,40,28.7,11260,2
2017,2017,6,7,면목동,578-36,"22,500",대종아트빌라,0,38.25,11260,3
2003,2017,6,7,면목동,626-23,"15,500",(626-23),0,37.52,11260,5
2002,2017,6,7,면목동,618-5,"23,000",성진타운,0,60.42,11260,2
2017,2017,6,8,면목동,90-25,"20,000",위너빌(90-25),0,27.38,11260,5
2009,2017,6,8,면목동,406-5,"13,000",오페라하우스1,0,33.1,11260,5
2014,2017,6,9,면목동,141-70,"19,000",대성쉐르빌,0,36.19,11260,4
1993,2017,6,10,면목동,1207-1,"5,000",1207-1,50,53.99,11260,1
2011,2017,6,10,면목동,126-41,"1,000",토이하우스,40,14.585,11260,4
2017,2017,6,10,면목동,373-10,"1,500",청우컨스빌,95,29.93,11260,5
2014,2017,6,10,면목동,456-53,"17,500",을해빌A동,0,26.39,11260,5
2014,2017,6,10,면목동,572-4,"17,000",경수하이빌(572-4),0,27.07,11260,6
2013,2017,6,10,면목동,23-55,"15,000",해피리움,0,29.82,11260,2
2012,2017,6,10,면목동,96-4,"13,500",브라운캐슬,0,23.58,11260,2
1993,2017,6,11,면목동,381-77,"21,700",보원빌라,0,79.34,11260,2
2015,2017,6,11,면목동,1343-22,"21,000",(1343-22),0,31.09,11260,4
2012,2017,6,11,면목동,180-115,"5,000",비룡서광빌딩,60,49.86,11260,3
2016,2017,6,12,면목동,151-42,"19,500",선우빌,0,52.42,11260,2
1994,2017,6,12,면목동,136-89,"5,000",어울빌라,40,53.55,11260,2
2002,2017,6,12,면목동,64-3,"4,000",성심하이츠,65,69.81,11260,3
1986,2017,6,12,면목동,107-1,"9,000",(107-1),0,40.08,11260,2
2013,2017,6,12,면목동,383-50,"15,000",테미하우스,0,28.32,11260,2
2015,2017,6,13,면목동,1343-3,"21,000",청명에버빌(1343-3),0,30.08,11260,5
2013,2017,6,13,면목동,129-85,"15,000",써니빌,0,26.96,11260,3
2015,2017,6,13,면목동,446-8,"4,000",씨밀레하우스2차(446-8),50,29.5,11260,4
2008,2017,6,14,면목동,156-32,"3,000",렉스하우스,60,59.07,11260,3
2002,2017,6,14,면목동,300-7,"15,000",로얄하이츠빌A동,0,49.64,11260,5
1997,2017,6,15,면목동,172-28,"14,000",건영빌라트,0,59.08,11260,1
2002,2017,6,15,면목동,191-80,"13,000",세종아트빌,0,56.04,11260,4
2012,2017,6,15,면목동,1343-1,"15,500",공간행복,0,26.79,11260,2
2008,2017,6,16,면목동,576-7,"6,000",편한빌라,45,46.12,11260,3
2016,2017,6,17,면목동,64-66,"18,000",플러스빌,0,29.725,11260,6
2013,2017,6,17,면목동,64-48,"11,000",브라운하우스(64-48),0,24.72,11260,3
2016,2017,6,17,면목동,90-69,"5,000",혜원,70,29.82,11260,5
1986,2017,6,17,면목동,25-2,"15,000","대성맨숀A,B",0,83.28,11260,3
2016,2017,6,19,면목동,198-36,"18,500",영신주택,0,29.68,11260,5
2001,2017,6,19,면목동,193-15,"16,000",은수빌라,0,49.95,11260,2
2012,2017,6,19,면목동,384-45,"6,000",(384-45),0,16.19,11260,2
2016,2017,6,19,면목동,127-4,"24,500",해온누리,0,33.94,11260,5
2017,2017,6,19,면목동,549-3,"2,000",피렌체,65,25.04,11260,4
2008,2017,6,20,면목동,173-66,"13,500",스카이빌,0,43.86,11260,3
2002,2017,6,20,면목동,181-17,"20,000",소라스위트빌,0,74.27,11260,1
2015,2017,6,21,면목동,501-25,"2,000",양지쉐르빌(501-25),100,42.72,11260,4
2014,2017,6,22,면목동,548-24,"1,899",유지빌,11,26.11,11260,2
2015,2017,6,22,면목동,398-24,"28,000",샤인빌8차,0,47.99,11260,4
2015,2017,6,22,면목동,153-23,"13,000",(153-23),0,19.8,11260,4
2017,2017,6,22,면목동,393-81,"25,000",베르디아,0,47.78,11260,3
2008,2017,6,23,면목동,109-98,"17,500",전원하이츠,0,49.98,11260,3
1995,2017,6,23,면목동,623-42,"18,000",태영주택,0,50.16,11260,2
2014,2017,6,23,면목동,453-4,"20,000",더빌,0,38.96,11260,3
2002,2017,6,23,면목동,111-12,"18,000",부영펠리스,0,51.56,11260,2
2017,2017,6,24,면목동,90-25,"20,000",위너빌(90-25),0,27.38,11260,6
2017,2017,6,24,면목동,90-25,"20,000",위너빌(90-25),0,29.64,11260,7
1984,2017,6,27,면목동,371-134,"8,000",동서울연립,0,58.3,11260,1
2017,2017,6,27,면목동,549-2,"2,000",리움,30,29.86,11260,4
2017,2017,6,27,면목동,173-23,"22,000",봄봄파크빌,0,38.78,11260,5
2017,2017,6,29,면목동,100-11,"24,000",메이저빌10차,0,28.81,11260,6
1987,2017,6,29,면목동,136-86,"6,000",한양연립,0,31.12,11260,1
2015,2017,6,29,면목동,367-4,"15,000",일월빌리지,35,44.7,11260,5
2017,2017,6,29,면목동,529-1,"5,000",강남그레이스빌,50,23.91,11260,5
2014,2017,6,29,면목동,109-18,"3,000",에코팰리스101동,80,40.17,11260,6
2011,2017,6,29,면목동,114-116,831,샤르밍빌,23,32.09,11260,4
2014,2017,6,30,면목동,430-2,"27,000",양지쉐르빌,0,51.28,11260,5
2014,2017,6,30,면목동,105-24,"17,800",(105-24),0,29.015,11260,6
2002,2017,6,1,상봉동,113-31,"15,000",인덕하이츠빌,0,35.5,11260,3
2017,2017,6,1,상봉동,190-207,"20,000",성원그랑빌,0,44.295,11260,5
2017,2017,6,6,상봉동,190-207,"5,000",성원그랑빌,60,30.435,11260,5
2016,2017,6,7,상봉동,190-23,"6,500",하진리버빌,40,47.22,11260,2
2003,2017,6,16,상봉동,122-46,"9,000",금성리치빌,30,46.73,11260,2
2003,2017,6,17,상봉동,268-30,"3,000",(268-30),30,26.87,11260,5
2010,2017,6,18,상봉동,200-11,"6,000",윤경그린아트빌,0,26.19,11260,5
